Datetime,Open,High,Low,Close,Volume
2026-01-20 12:00:00-05:00,609.9,615.055,609.49,614.3,37506359.0
2026-01-20 16:00:00-05:00,614.3,614.5,607.05,608.28,37528110.0
2026-01-20 20:00:00-05:00,608.23,609.11,607.18,608.97,2697698.0
