Datetime,Open,High,Low,Close,Volume
2026-01-20 12:00:00-05:00,681.3,684.77,680.82,683.72,44700119.0
2026-01-20 16:00:00-05:00,683.74,683.905,676.57,677.64,55714048.0
2026-01-20 20:00:00-05:00,677.63,678.7998,677.21,678.6602,5820853.0
