Datetime,Open,High,Low,Close,Volume
2026-01-20 09:00:00-05:00,681.3,681.55,680.86,681.29,266484.0
2026-01-20 09:45:00-05:00,681.31,683.27,680.82,682.665,10725518.0
2026-01-20 10:30:00-05:00,682.67,684.02,680.91,683.96,15528942.0
2026-01-20 11:15:00-05:00,683.97,684.77,682.93,683.84,11080268.0
2026-01-20 12:00:00-05:00,683.85,684.345,682.32,683.72,7098907.0
2026-01-20 12:45:00-05:00,683.74,683.905,680.79,680.795,7713964.0
2026-01-20 13:30:00-05:00,680.79,681.48,680.11,680.13,5556599.0
2026-01-20 14:15:00-05:00,680.13,680.39,678.025,678.3,8502994.0
2026-01-20 15:00:00-05:00,678.3,678.48,677.29,677.5,8130442.0
2026-01-20 15:45:00-05:00,677.48,678.15,676.64,677.0701,13275032.0
2026-01-20 16:30:00-05:00,677.07,678.32,676.57,677.96,17597257.0
2026-01-20 17:15:00-05:00,677.96,678.15,677.53,678.0164,346995.0
2026-01-20 18:00:00-05:00,678.02,678.3,677.94,678.14,123762.0
2026-01-20 18:45:00-05:00,678.11,678.67,678.07,678.1986,90560.0
2026-01-20 19:30:00-05:00,678.13,678.34,677.21,678.25,100453.0
2026-01-20 20:15:00-05:00,678.25,678.7998,678.25,678.6602,96843.0
