Datetime,Open,High,Low,Close,Volume
2026-01-20 09:00:00-05:00,609.9,611.68,609.62,610.25,356564.0
2026-01-20 09:45:00-05:00,610.23,613.3,609.49,612.16,8247020.0
2026-01-20 10:30:00-05:00,612.21,613.595,610.88,613.4,12848042.0
2026-01-20 11:15:00-05:00,613.4,615.04,612.31,614.1,9175952.0
2026-01-20 12:00:00-05:00,614.12,615.055,612.77,614.3,6878781.0
2026-01-20 12:45:00-05:00,614.3,614.5,611.3,611.31,5615056.0
2026-01-20 13:30:00-05:00,611.29,612.21,610.53,610.5551,4938524.0
2026-01-20 14:15:00-05:00,610.555,610.81,608.8205,609.21,6416768.0
2026-01-20 15:00:00-05:00,609.2,609.32,607.78,608.49,5741047.0
2026-01-20 15:45:00-05:00,608.49,608.75,607.19,607.7,7794598.0
2026-01-20 16:30:00-05:00,607.7,611.551,607.05,608.08,8857028.0
2026-01-20 17:15:00-05:00,608.07,608.2,607.65,608.0505,473191.0
2026-01-20 18:00:00-05:00,608.05,608.39,607.9,608.39,82524.0
2026-01-20 18:45:00-05:00,608.28,608.85,608.28,608.45,105148.0
2026-01-20 19:30:00-05:00,608.4,608.5,607.18,608.4,99198.0
2026-01-20 20:15:00-05:00,608.45,609.11,608.4213,608.97,102726.0
