Datetime,Open,High,Low,Close,Volume
2026-01-20 08:45:00-05:00,609.9,610.09,609.62,609.97,81452.0
2026-01-20 08:48:00-05:00,609.9911,610.18,609.68,610.14,55320.0
2026-01-20 08:51:00-05:00,610.18,610.3,609.74,609.88,33616.0
2026-01-20 08:54:00-05:00,609.96,610.05,609.83,610.02,31991.0
2026-01-20 08:57:00-05:00,610.0313,610.3,609.84,609.88,39029.0
2026-01-20 09:00:00-05:00,609.91,611.68,609.67,610.25,115156.0
2026-01-20 09:03:00-05:00,610.23,610.53,610.12,610.27,35706.0
2026-01-20 09:06:00-05:00,610.25,610.32,610.1009,610.17,15911.0
2026-01-20 09:09:00-05:00,610.21,610.44,610.15,610.33,14745.0
2026-01-20 09:12:00-05:00,610.33,610.36,610.13,610.19,30006.0
2026-01-20 09:15:00-05:00,610.19,610.47,610.08,610.42,49672.0
2026-01-20 09:18:00-05:00,610.41,610.45,609.71,609.71,40103.0
2026-01-20 09:21:00-05:00,609.69,609.92,609.56,609.9,46131.0
2026-01-20 09:24:00-05:00,609.9,610.02,609.7498,609.7498,48173.0
2026-01-20 09:27:00-05:00,609.81,610.02,609.49,609.64,67197.0
2026-01-20 09:30:00-05:00,609.65,612.29,609.65,611.73,1417146.0
2026-01-20 09:33:00-05:00,611.73,612.31,610.32,612.3,1637845.0
2026-01-20 09:36:00-05:00,612.29,613.3,611.35,611.7,1280819.0
2026-01-20 09:39:00-05:00,611.71,612.79,611.38,611.95,1390987.0
2026-01-20 09:42:00-05:00,611.98,612.16,610.6,612.14,1128496.0
2026-01-20 09:45:00-05:00,612.11,612.89,611.66,612.16,1044083.0
2026-01-20 09:48:00-05:00,612.21,612.28,611.18,611.7,1023178.0
2026-01-20 09:51:00-05:00,611.72,613.595,611.44,613.36,945599.0
2026-01-20 09:54:00-05:00,613.37,613.53,612.585,612.65,856115.0
2026-01-20 09:57:00-05:00,612.64,613.03,611.89,612.6799,812001.0
2026-01-20 10:00:00-05:00,612.6001,613.51,611.97,612.03,812334.0
2026-01-20 10:03:00-05:00,612.01,612.38,611.41,611.65,798543.0
2026-01-20 10:06:00-05:00,611.65,612.54,611.55,612.39,840039.0
2026-01-20 10:09:00-05:00,612.4,612.5,611.02,611.29,933616.0
2026-01-20 10:12:00-05:00,611.29,611.96,611.17,611.5499,688961.0
2026-01-20 10:15:00-05:00,611.56,611.8847,611.22,611.47,641764.0
2026-01-20 10:18:00-05:00,611.47,612.02,611.01,611.05,753752.0
2026-01-20 10:21:00-05:00,611.06,612.72,610.88,612.71,989379.0
2026-01-20 10:24:00-05:00,612.72,613.17,612.43,612.54,1205700.0
